Seed,Trait,Method,Model,Predictive_ability,Prediction_accuracy
213,GNP,T2,GCA,0.377239645942143,0.49571569769007
213,GNP,T2,GCA+SCA,0.11069647436275,0.157462979178876
214,DTA,T2,GCA,0.807201194879476,0.85418115860262
214,DTA,T2,GCA+SCA,0.563673482671948,0.618063029245557
214,PH,T2,GCA,0.789238254043195,0.825563027241836
214,PH,T2,GCA+SCA,0.406454055919032,0.419890553635364
214,TGW,T2,GCA,0.729897221992977,0.786527178871742
214,TGW,T2,GCA+SCA,0.292665654582416,0.345532059719499
214,GY,T2,GCA,0.654037766286897,0.839586349533885
214,GY,T2,GCA+SCA,0.51325512238346,0.6907875133021
214,GNP,T2,GCA,0.61990294340879,0.814589938776334
214,GNP,T2,GCA+SCA,0.259880338395061,0.369673312084013
215,DTA,T2,GCA,0.855451143788509,0.905239305596306
215,DTA,T2,GCA+SCA,0.682894262687363,0.748787568736144
215,PH,T2,GCA,0.807983486405018,0.84517101088391
215,PH,T2,GCA+SCA,0.335804519510116,0.34690549536169
215,TGW,T2,GCA,0.837385691933493,0.902355271480057
215,TGW,T2,GCA+SCA,0.420842298629191,0.496862217980154
215,GY,T2,GCA,0.701568532015876,0.900601453165438
215,GY,T2,GCA+SCA,0.535787950144163,0.721114333975994
215,GNP,T2,GCA,0.699460846155684,0.919133832004841
215,GNP,T2,GCA+SCA,0.310732898859651,0.442009813456118
216,DTA,T2,GCA,0.850895785757868,0.900418820907797
216,DTA,T2,GCA+SCA,0.722879455556602,0.792630981969959
216,PH,T2,GCA,0.835887766672115,0.874359588569158
216,PH,T2,GCA+SCA,0.385406472977911,0.398147182828421
216,TGW,T2,GCA,0.794244194665636,0.855866589079349
216,TGW,T2,GCA+SCA,0.557348010524717,0.65802598645185
216,GY,T2,GCA,0.607860077102816,0.780308186268057
216,GY,T2,GCA+SCA,0.456545356556555,0.614462121879616
216,GNP,T2,GCA,0.496671887350909,0.652656882195676
216,GNP,T2,GCA+SCA,0.0758854399376875,0.107945149271248
217,DTA,T2,GCA,0.881256105442651,0.932546143325557
217,DTA,T2,GCA+SCA,0.693285387165485,0.760181345576189
217,PH,T2,GCA,0.791667044013117,0.828103602524181
217,PH,T2,GCA+SCA,0.370587337328167,0.382838158396867
217,TGW,T2,GCA,0.786394897365053,0.847408294574411
217,TGW,T2,GCA+SCA,0.428461172996245,0.505857347103005
217,GY,T2,GCA,0.598601477413851,0.768422949183377
217,GY,T2,GCA+SCA,0.46880180677468,0.630958017193379
217,GNP,T2,GCA,0.527381566922478,0.693011257453979
217,GNP,T2,GCA+SCA,0.272020278050286,0.386942074040237
218,DTA,T2,GCA,0.806039790854807,0.852952159634716
218,DTA,T2,GCA+SCA,0.616617581498227,0.676115769186653
218,PH,T2,GCA,0.768605786044132,0.803980947744908
218,PH,T2,GCA+SCA,0.125466564338625,0.129614219358083
218,TGW,T2,GCA,0.707250870146577,0.762123782485536
218,TGW,T2,GCA+SCA,0.31337324388051,0.369980217096233
218,GY,T2,GCA,0.49536162723867,0.635894258329487
218,GY,T2,GCA+SCA,0.107991332864654,0.145344997126048
218,GNP,T2,GCA,0.436929069351067,0.574151208082874
218,GNP,T2,GCA+SCA,-0.0127089169868099,-0.0180781180466713
219,DTA,T2,GCA,0.838629715295343,0.887438852164384
219,DTA,T2,GCA+SCA,0.605725609677307,0.664172817628626
219,PH,T2,GCA,0.729670474253887,0.763253634156785
219,PH,T2,GCA+SCA,0.27203994346053,0.281032999442696
219,TGW,T2,GCA,0.74551775256748,0.803359647163233
219,TGW,T2,GCA+SCA,0.334351179923286,0.394747555989712
219,GY,T2,GCA,0.52096766393865,0.668764652039345
219,GY,T2,GCA+SCA,0.382418056422512,0.514694557769195
219,GNP,T2,GCA,0.468097740099631,0.615108725492288
219,GNP,T2,GCA+SCA,0.119550352086097,0.170057399837976
220,DTA,T2,GCA,0.832749529109417,0.881216432920018
220,DTA,T2,GCA+SCA,0.53684337619769,0.588644052848344
220,PH,T2,GCA,0.771443346879536,0.806949107614577
220,PH,T2,GCA+SCA,0.325836990030171,0.33660846077497
220,TGW,T2,GCA,0.792704543428021,0.854207482142264
220,TGW,T2,GCA+SCA,0.353682387296617,0.417570705190811
220,GY,T2,GCA,0.554421394250075,0.711709106867876
220,GY,T2,GCA+SCA,0.397219682631349,0.534615992774359
220,GNP,T2,GCA,0.566818161456685,0.744833326487103
220,GNP,T2,GCA+SCA,0.274847093587305,0.390963148772838
221,DTA,T2,GCA,0.860228057011023,0.910294240223305
221,DTA,T2,GCA+SCA,0.73524726204585,0.806192173295888
221,PH,T2,GCA,0.793956934267755,0.830498885217317
221,PH,T2,GCA+SCA,0.326828802983599,0.33763306093347
221,TGW,T2,GCA,0.762121178562366,0.82125127000255
221,TGW,T2,GCA+SCA,0.463828583007246,0.547613439205722
221,GY,T2,GCA,0.426236169812244,0.547158112724318
221,GY,T2,GCA+SCA,0.297700259244715,0.400673296426265
221,GNP,T2,GCA,0.405506043987594,0.532859453334552
221,GNP,T2,GCA+SCA,0.265255524481491,0.377319380485763
222,DTA,T2,GCA,0.86520662695646,0.915562568207895
222,DTA,T2,GCA+SCA,0.68411869270034,0.750130145504759
222,PH,T2,GCA,0.76288557412531,0.797997462474173
222,PH,T2,GCA+SCA,0.293746267171909,0.303456887574286
222,TGW,T2,GCA,0.747328555115117,0.805310943011979
222,TGW,T2,GCA+SCA,0.400969339297984,0.473399456077903
222,GY,T2,GCA,0.637103834743709,0.817848311609383
222,GY,T2,GCA+SCA,0.435683783460258,0.586384634536013
222,GNP,T2,GCA,0.6242226038723,0.820266233734954
222,GNP,T2,GCA+SCA,0.125620005948848,0.178691331363938
